idVenta,FechaPedido,FechaEntrega,TipoCliente,TipoInstitucion,Cliente,Ciudad,Direccion,TipoAdquisicion,TipoCompra,precio_unitario,Cantidad,CodEquipo,MontoTotal
864594,2020-12-13,2023-08-07,Persona,NaN,Salomón Pascual,Potosi,"Urbanización de Porfirio Villaverde 16 Puerta 5 
Huesca, 12277",Licitación,Tienda,1800,44,QP-TINKU300,79200
710968,2020-01-26,2022-11-17,Persona,NaN,Marcia Garcés Piña,Chuquisaca,"Alameda Francisca Batlle 27
Huesca, 29785",Licitación,en Línea,9000,50,QP-AIOB300,450000
203996,2022-10-27,2023-05-12,Persona,NaN,Teodoro Álvaro Acedo,Tarija,"Plaza Luis Miguel Prada 16
Baleares, 14146",Compra directa,Tienda,3200,50,QP-QP100,160000
487087,2022-09-13,2023-06-28,Institución,Pública,Gobierno Autónomo Municipal de Cobija,Pando,"Urbanización Carmelita Manuel 37
Soria, 38464",Compra directa,en Línea,3300,61,QP-SK105,201300
769590,2020-08-15,2021-08-27,Institución,Pública,Gobierno Autónomo Municipal de Tarija,Santa Cruz,"Acceso de Lucila Castejón 11
Albacete, 23197",Licitación,Tienda,9000,77,QP-AIOB300,693000
96407,2021-12-10,2022-07-17,Institución,Privada,Finanzas Marco & Asociados S.Com.,Tarija,"Paseo de Eliseo Gargallo 347
Salamanca, 02716",Licitación,Tienda,1200,53,QP-HEKA120,63600
816597,2021-09-28,2024-05-09,Persona,NaN,Ariel Abad Aragonés,Pando,"Pasaje de Úrsula Palacios 62
Ciudad, 03791",Licitación,en Línea,1200,55,QP-HEKA120,66000
48182,2020-10-07,2023-09-30,Institución,Pública,Gobierno Autónomo Departamental de Potosí,La Paz,"Pasaje de Benito Vigil 5
Albacete, 19114",Licitación,Tienda,3500,58,QP-CPE250,203000
155399,2019-10-05,2020-04-29,Institución,Pública,Gobierno Municipal de Trinidad,Santa Cruz,"Ronda de Manuelita Marí 928
Cantabria, 36807",Licitación,Tienda,3000,44,QP-K101,132000
550781,2022-11-24,2023-06-11,Persona,NaN,Ambrosio Nicolau Parejo,La Paz,"Urbanización Florentino Pinedo 37
Asturias, 31358",Licitación,en Línea,3500,66,QP-NY50,231000
857920,2023-02-10,2023-02-14,Persona,NaN,Haroldo Lozano Posada,La Paz,"Via María Roda 66 Puerta 1 
Lugo, 07854",Licitación,Tienda,7500,77,QP-SC700,577500
865912,2024-02-29,2024-03-02,Institución,Pública,Gobierno Autónomo Municipal de Tarija,Tarija,"Urbanización Florentina Bru 46
Huesca, 36413",Licitación,en Línea,3500,2,QP-NY50,7000
628987,2021-08-04,2021-11-16,Institución,Pública,Gobierno Autónomo Departamental de La Paz,Santa Cruz,"Cuesta de Elba Bermúdez 131
Málaga, 35502",Compra directa,en Línea,1200,42,QP-HEKA120,50400
946859,2023-03-31,2023-05-10,Persona,NaN,Amancio Cantero Alberdi,Potosi,"Camino de Fito Cuervo 50
Barcelona, 12387",Compra directa,Tienda,9000,61,QP-AIOB300,549000
638078,2023-02-11,2023-06-14,Institución,Pública,Gobierno Autónomo Departamental de Tarija,Pando,"Paseo de Atilio Prieto 93 Puerta 6 
Valencia, 14249",Licitación,en Línea,1200,38,QP-HEKA120,45600
769488,2022-05-07,2024-04-13,Institución,Pública,Concejo Municipal de Santa Cruz,Cochabamba,"Cuesta Marcio Blanes 16 Piso 5 
Ourense, 13719",Licitación,Tienda,3500,19,QP-CPE250,66500
963082,2023-06-02,2023-06-14,Institución,Pública,Concejo Municipal de Santa Cruz,Santa Cruz,"Cañada Araceli Asensio 98 Piso 7 
Granada, 38553",Licitación,en Línea,9000,95,QP-AIOB300,855000
167264,2021-06-20,2023-08-25,Institución,Pública,Gobierno Autónomo Departamental de Oruro,Santa Cruz,"Pasaje Aránzazu Bautista 1
Albacete, 36208",Licitación,Tienda,8700,43,QP-AIOB200,374100
951386,2020-06-27,2024-05-03,Institución,Pública,Gobierno Autónomo Departamental de Chuquisaca,Oruro,"Plaza de Apolonia Mate 28 Puerta 7 
Sevilla, 15041",Licitación,Tienda,9000,13,QP-AIOB300,117000
836967,2021-12-04,2022-06-03,Institución,Pública,Gobierno Autónomo Municipal de Cobija,Beni,"Callejón de Marcos Rico 861 Piso 5 
Salamanca, 08598",Licitación,Tienda,1200,17,QP-HEKA120,20400
18467,2021-07-29,2022-06-05,Institución,Pública,Gobierno Autónomo Departamental de Santa Cruz,Cochabamba,"Glorieta Eutimio Ojeda 50 Apt. 81 
Vizcaya, 29179",Compra directa,Tienda,1200,30,QP-HEKA120,36000
539422,2022-01-29,2022-03-05,Institución,Pública,Gobierno Autónomo Departamental de Pando,Santa Cruz,"Rambla de Candela Quiroga 91
Salamanca, 36715",Licitación,en Línea,1200,69,QP-HEKA120,82800
704890,2021-10-28,2024-05-26,Institución,Pública,Gobierno Autónomo Departamental de Potosí,Chuquisaca,"Pasaje Georgina Lucas 605
Teruel, 36406",Compra directa,en Línea,9500,9,QP-SC1000,85500
727649,2019-06-06,2021-12-15,Institución,Pública,Gobierno Autónomo Municipal de Cobija,Tarija,"Rambla de Nazaret Pi 73
Ceuta, 23578",Licitación,en Línea,6500,1,QP-KC500,6500
616104,2024-05-04,2024-05-27,Persona,NaN,Irma Rincón Arranz,Cochabamba,"Cañada de Rosalina Bosch 6 Apt. 00 
Murcia, 13146",Compra directa,Tienda,3300,11,QP-SK105,36300
365818,2020-10-17,2023-12-21,Institución,Pública,Gobierno Autónomo Departamental de Cochabamba,Potosi,"Callejón de Amalia Murillo 13 Apt. 37 
Cantabria, 01576",Licitación,Tienda,3500,61,QP-CPE250,213500
739966,2023-11-25,2024-05-01,Persona,NaN,Régulo Teodosio Tamarit Godoy,Tarija,"Glorieta Carmen Villena 86 Puerta 0 
Ceuta, 09773",Licitación,Tienda,8500,31,QP-AIOB100,263500
826468,2021-07-25,2022-09-12,Persona,NaN,Palmira del Jimenez,La Paz,"Acceso Octavio Aliaga 13
Barcelona, 51810",Compra directa,en Línea,3200,43,QP-QP100,137600
166368,2020-06-30,2020-10-06,Persona,NaN,María Ángeles Nuñez Sevilla,Pando,"Acceso de Celso Roselló 2 Piso 8 
Ceuta, 38928",Licitación,Tienda,3000,45,QP-K101,135000
982821,2021-12-12,2022-12-25,Persona,NaN,Eric Rosales Lumbreras,Pando,"Rambla de Ale Andrade 85 Apt. 01 
Baleares, 24888",Compra directa,Tienda,1800,36,QP-TINKU300,64800
852007,2019-06-26,2021-02-15,Institución,Pública,Gobierno Autónomo Departamental de Pando,Chuquisaca,"Vial de Albano Sabater 903 Puerta 6 
Teruel, 29111",Licitación,en Línea,9000,45,QP-AIOB300,405000
912461,2020-09-13,2021-04-14,Institución,Pública,Concejo Municipal de Santa Cruz,La Paz,"Ronda Jovita Marqués 56 Piso 4 
Granada, 34338",Licitación,en Línea,1200,84,QP-HEKA120,100800
680374,2023-03-22,2024-05-16,Institución,Privada,Restauración Armas y asociados S.L.N.E,Tarija,"Paseo Vito Barco 758
Segovia, 51918",Licitación,Tienda,6500,47,QP-KC500,305500
518386,2019-12-25,2022-04-25,Persona,NaN,Berto Izquierdo Porta,La Paz,"C. de Dolores Borrego 21
Cádiz, 18683",Compra directa,en Línea,9000,98,QP-AIOB300,882000
736891,2020-02-07,2024-03-28,Persona,NaN,Marc Nadal Salom,Chuquisaca,"Plaza de Eric Espada 69
Cádiz, 20884",Compra directa,Tienda,3300,9,QP-SK105,29700
622322,2022-11-07,2022-11-15,Institución,Pública,Gobierno Autónomo Municipal de Tarija,Tarija,"Camino Victor Manuel Coll 58
Teruel, 01937",Licitación,Tienda,6500,99,QP-KC500,643500
794746,2023-01-20,2024-06-23,Institución,Pública,Gobierno Autónomo Municipal de Cobija,Pando,"Pasadizo de Adelaida Bou 6 Piso 4 
Las Palmas, 47128",Compra directa,Tienda,7500,20,QP-SC700,150000
268100,2024-05-02,2024-06-02,Persona,NaN,Édgar Mosquera,Beni,"Avenida de Julia Tolosa 20
Teruel, 46763",Compra directa,en Línea,3200,83,QP-QP100,265600
231410,2023-01-27,2023-11-11,Institución,Pública,Gobierno Autónomo Departamental de Oruro,Potosi,"Vial Guiomar Amor 24
Lugo, 17412",Licitación,Tienda,9000,68,QP-AIOB300,612000
183051,2023-10-20,2024-03-07,Persona,NaN,Esther Ávila Leon,Pando,"Cañada Berto Rebollo 82
Albacete, 35028",Licitación,Tienda,8500,15,QP-AIOB100,127500
75241,2021-05-17,2021-10-04,Persona,NaN,Soledad Maribel Olivares Rodrigo,Cochabamba,"Ronda de Adelaida Ocaña 102 Piso 5 
Santa Cruz de Tenerife, 08487",Compra directa,en Línea,8500,10,QP-AIOB100,85000
756200,2023-08-19,2024-03-18,Institución,Pública,Gobierno Autónomo Departamental de Pando,Potosi,"Cuesta de Aroa Cifuentes 80
Ávila, 42533",Compra directa,en Línea,3500,71,QP-CPE250,248500
872228,2024-03-30,2024-04-20,Institución,Pública,Gobierno Autónomo Departamental de Santa Cruz,Potosi,"Vial de Abigaíl Gual 697
Valladolid, 38285",Compra directa,Tienda,9000,32,QP-AIOB300,288000
925290,2023-01-13,2023-09-02,Institución,Pública,Gobierno Autónomo Departamental de Pando,Pando,"Vial Adelia Ripoll 9 Piso 5 
Cáceres, 49931",Licitación,Tienda,1800,22,QP-TINKU300,39600
950226,2023-02-14,2024-02-13,Institución,Pública,Gobierno Autónomo Departamental de Chuquisaca,Tarija,"Via Bernabé Ayala 328
Pontevedra, 39101",Licitación,en Línea,8500,38,QP-AIOB100,323000
448347,2023-08-18,2023-08-28,Institución,Privada,Manufacturas Iberia S.L.L.,Pando,"Ronda de Angélica Rosado 9 Piso 7 
Vizcaya, 49878",Compra directa,en Línea,6500,45,QP-KC500,292500
413028,2022-03-06,2023-01-29,Institución,Pública,Gobierno Autónomo Departamental de Beni,Chuquisaca,"Via de Ariel Céspedes 18
Segovia, 10814",Licitación,Tienda,8700,76,QP-AIOB200,661200
808350,2019-07-25,2019-11-26,Institución,Pública,Concejo Municipal de Santa Cruz,Potosi,"Cañada Alondra Quesada 68 Apt. 09 
Soria, 31219",Licitación,Tienda,8700,53,QP-AIOB200,461100
297885,2022-03-01,2023-07-14,Institución,Privada,Farmaceútica SVD S.L.,Santa Cruz,"Glorieta de Luis Miguel Ferrer 26 Apt. 56 
Madrid, 28639",Compra directa,Tienda,8500,48,QP-AIOB100,408000
710408,2024-02-28,2024-05-10,Institución,Pública,Gobierno Autónomo Departamental de Santa Cruz,Santa Cruz,"Acceso Saturnino Solera 1 Piso 6 
Zaragoza, 41932",Compra directa,Tienda,9500,75,QP-SC1000,712500
524132,2023-09-15,2024-03-27,Institución,Pública,Gobierno Autónomo Departamental de Pando,Cochabamba,"Acceso de Adolfo Salom 86
Vizcaya, 33769",Licitación,Tienda,8700,3,QP-AIOB200,26100
501507,2020-10-18,2023-11-08,Institución,Pública,Gobierno Autónomo Departamental de Cochabamba,Beni,"Calle de Plinio Lledó 81 Puerta 7 
Álava, 22256",Compra directa,Tienda,8700,18,QP-AIOB200,156600
642167,2021-09-20,2023-05-27,Institución,Pública,Concejo Municipal de Santa Cruz,Chuquisaca,"Via de Maribel Pombo 89
Navarra, 04664",Compra directa,Tienda,7500,56,QP-SC700,420000
952691,2023-01-01,2023-04-15,Persona,NaN,Consuelo Páez España,Pando,"Cañada Marisa Agustí 76
Barcelona, 24424",Licitación,en Línea,1800,92,QP-TINKU300,165600
570818,2020-02-01,2021-07-17,Institución,Pública,Gobierno Autónomo Municipal de Tarija,Pando,"Alameda Paola Mayol 43 Apt. 15 
Cuenca, 19318",Compra directa,Tienda,3500,68,QP-NY50,238000
541441,2021-02-09,2023-03-15,Institución,Pública,Gobierno Autónomo Departamental de Pando,Pando,"Alameda de Bernardo Benítez 89 Piso 4 
Zamora, 02410",Licitación,Tienda,3300,9,QP-SK105,29700
823748,2020-12-20,2022-02-22,Institución,Privada,Hnos Uría S.L.,Pando,"Paseo de Balduino Bayona 7 Piso 5 
Ciudad, 30843",Compra directa,en Línea,3300,87,QP-SK105,287100
995775,2021-07-14,2022-02-11,Institución,Pública,Gobierno Autónomo Municipal de Tarija,Santa Cruz,"Cañada de Manuel Urrutia 37 Piso 7 
Melilla, 41559",Compra directa,Tienda,3500,40,QP-CPE250,140000
794242,2022-06-29,2022-11-30,Institución,Pública,Gobierno Autónomo Departamental de Oruro,Pando,"C. de Leyre Toro 47 Puerta 2 
Tarragona, 33046",Compra directa,en Línea,9000,66,QP-AIOB300,594000
964320,2024-03-03,2024-05-01,Institución,Pública,Concejo Municipal de Santa Cruz,Oruro,"Pasaje Chelo Adadia 9 Puerta 3 
Cáceres, 06344",Licitación,Tienda,3000,53,QP-K101,159000
310849,2020-09-04,2023-01-23,Institución,Pública,Gobierno Autónomo Departamental de Pando,Santa Cruz,"Glorieta Pancho Sanjuan 5 Apt. 04 
Huelva, 30643",Compra directa,Tienda,9000,62,QP-AIOB300,558000
899528,2021-05-27,2021-09-17,Institución,Pública,Gobierno Autónomo Departamental de Beni,La Paz,"Alameda Paola Moliner 8 Puerta 9 
Guipúzcoa, 32433",Licitación,Tienda,3200,41,QP-QP100,131200
127181,2021-11-29,2022-07-21,Persona,NaN,Jaime Barbero,Cochabamba,"Paseo de Ariel Polo 11
Santa Cruz de Tenerife, 49901",Compra directa,Tienda,3200,64,QP-QP100,204800
731039,2021-02-04,2023-07-13,Persona,NaN,Carmen Alberdi-Ureña,Pando,"Camino Olegario Valenciano 93
Lugo, 20651",Licitación,Tienda,8500,80,QP-AIOB100,680000
351407,2020-09-26,2023-12-28,Institución,Pública,Gobierno Autónomo Municipal de Tarija,Tarija,"Paseo de Eliseo Gil 70
Badajoz, 21039",Licitación,Tienda,9000,19,QP-AIOB300,171000
707946,2023-03-13,2023-05-20,Institución,Pública,Concejo Municipal de Santa Cruz,Beni,"Callejón Diana Ortega 90
Tarragona, 25383",Licitación,Tienda,3200,63,QP-QP100,201600
249831,2023-12-16,2024-03-15,Institución,Pública,Gobierno Autónomo Municipal de Cobija,Beni,"Cañada de Onofre Téllez 60
Cáceres, 33050",Licitación,Tienda,9000,87,QP-AIOB300,783000
600910,2022-03-28,2023-05-27,Institución,Privada,Infraestructuras Alcántara & Asociados S.A.T.,Oruro,"Pasaje Victorino Sala 75 Apt. 64 
Tarragona, 28125",Compra directa,Tienda,7500,14,QP-SC700,105000
78510,2022-10-02,2024-06-19,Persona,NaN,Ale de Llano,Chuquisaca,"Avenida de María Cristina Pina 95 Apt. 74 
Granada, 14895",Licitación,en Línea,3000,99,QP-K101,297000
122646,2023-10-30,2023-12-19,Institución,Pública,Gobierno Autónomo Municipal de Cobija,Santa Cruz,"Cañada Paula Araujo 52
Cuenca, 50851",Compra directa,en Línea,1200,1,QP-HEKA120,1200
16481,2023-08-02,2024-01-14,Persona,NaN,Gabriel Salgado Araujo,La Paz,"Plaza de Claudia Izaguirre 31
Soria, 45631",Licitación,en Línea,1200,80,QP-HEKA120,96000
97203,2022-09-11,2023-02-26,Institución,Privada,Herminia Riera Alonso S.Com.,La Paz,"Plaza Begoña Arteaga 743 Apt. 13 
Valencia, 33218",Licitación,en Línea,1800,5,QP-TINKU300,9000
636479,2023-11-13,2024-03-23,Institución,Pública,Gobierno Autónomo Departamental de Oruro,Pando,"Rambla Tamara Saldaña 500
Cáceres, 29602",Compra directa,en Línea,9500,77,QP-SC1000,731500
742329,2021-07-15,2023-12-22,Institución,Pública,Gobierno Autónomo Departamental de Chuquisaca,Pando,"Alameda de Josefina Antón 58
Almería, 16253",Licitación,Tienda,3300,8,QP-SK105,26400
138017,2019-08-08,2019-08-10,Institución,Pública,Gobierno Municipal de La Paz,Tarija,"Acceso de Macaria Herrera 78 Puerta 7 
Santa Cruz de Tenerife, 51785",Compra directa,en Línea,9500,99,QP-SC1000,940500
54325,2024-03-04,2024-06-12,Institución,Pública,Concejo Municipal de Santa Cruz,Santa Cruz,"Paseo de Maximiliano Carballo 83 Puerta 8 
Salamanca, 18058",Licitación,Tienda,3200,47,QP-QP100,150400
705128,2021-04-26,2024-02-07,Institución,Pública,Gobierno Autónomo Departamental de Beni,Oruro,"Acceso Sofía Tolosa 89
Guipúzcoa, 19023",Compra directa,en Línea,3300,23,QP-SK105,75900
241822,2023-12-08,2024-04-22,Persona,NaN,Hipólito Aparicio Gimenez,La Paz,"Glorieta Reyna Sanjuan 489
La Coruña, 21036",Licitación,en Línea,1800,18,QP-TINKU300,32400
767837,2023-08-20,2023-10-26,Institución,Pública,Gobierno Autónomo Departamental de La Paz,Santa Cruz,"Callejón Godofredo Ripoll 5 Puerta 9 
Las Palmas, 07335",Licitación,Tienda,7500,79,QP-SC700,592500
108532,2019-09-29,2019-10-15,Institución,Pública,Gobierno Autónomo Departamental de Potosí,Pando,"C. de Lina Barrio 33
Huesca, 03937",Compra directa,Tienda,6500,68,QP-KC500,442000
47038,2023-05-25,2023-07-03,Institución,Pública,Gobierno Autónomo Departamental de Potosí,Santa Cruz,"Pasadizo de Felix Lasa 91
Murcia, 09567",Licitación,Tienda,9500,83,QP-SC1000,788500
347412,2024-01-29,2024-04-17,Institución,Pública,Gobierno Municipal de Trinidad,Pando,"Cañada Asunción Reina 62 Apt. 11 
Teruel, 25420",Compra directa,Tienda,8500,76,QP-AIOB100,646000
851019,2022-09-22,2023-07-10,Institución,Privada,Azucena Blanch Salas S.Coop.,Cochabamba,"Camino Luz Blanes 90 Apt. 38 
Cuenca, 49864",Compra directa,Tienda,3500,81,QP-QP200,283500
582626,2023-08-12,2024-04-13,Persona,NaN,Paz Pardo Montoya,Oruro,"Vial de Nélida Jaén 47 Puerta 9 
La Rioja, 35655",Licitación,Tienda,3500,82,QP-CPE250,287000
34609,2019-06-16,2022-11-04,Institución,Pública,Gobierno Autónomo Departamental de Tarija,Pando,"Ronda Evangelina Benavent 671
Granada, 11234",Licitación,Tienda,1800,29,QP-TINKU300,52200
290714,2024-01-20,2024-05-23,Persona,NaN,Ramiro de Alcántara,La Paz,"Glorieta de Matilde Ojeda 389
Alicante, 25796",Compra directa,en Línea,9000,89,QP-AIOB300,801000
543736,2023-02-19,2023-10-30,Institución,Privada,Amelia Perelló Melero S.A.,Potosi,"Urbanización de Ileana Quevedo 6 Puerta 5 
Granada, 44162",Licitación,Tienda,9500,69,QP-SC1000,655500
839092,2022-12-15,2023-05-19,Institución,Pública,Gobierno Autónomo Departamental de Potosí,Pando,"Acceso de Amada Mata 558
Cáceres, 40394",Licitación,Tienda,3500,50,QP-CPE250,175000
426635,2021-09-19,2022-01-13,Institución,Pública,Gobierno Autónomo Municipal de Cobija,Tarija,"Plaza de Leonor Beltrán 6
Barcelona, 28315",Compra directa,Tienda,3200,76,QP-QP100,243200
225389,2021-04-14,2023-08-01,Institución,Privada,Transportes ZI S.L.,Beni,"Callejón Rosa Echeverría 87 Piso 1 
Badajoz, 37755",Licitación,Tienda,3500,62,QP-TPC200,217000
194321,2020-05-23,2022-07-18,Institución,Pública,Gobierno Autónomo Departamental de Potosí,Cochabamba,"Glorieta Filomena Saez 91
La Rioja, 33776",Compra directa,en Línea,3500,98,QP-CPE250,343000
913555,2020-08-03,2021-07-20,Institución,Pública,Gobierno Autónomo Departamental de Cochabamba,Tarija,"Cañada de Elías Verdugo 49
Pontevedra, 38799",Licitación,en Línea,3200,29,QP-QP100,92800
947217,2020-03-28,2020-06-30,Institución,Pública,Gobierno Autónomo Departamental de Tarija,Pando,"Alameda de Luis Arias 96
León, 05759",Compra directa,Tienda,9500,3,QP-SC1000,28500
700859,2021-11-01,2024-06-11,Persona,NaN,Ulises Conesa Torrens,La Paz,"Urbanización Marcia Cañizares 59 Puerta 2 
Valencia, 39822",Compra directa,Tienda,9000,39,QP-AIOB300,351000
326734,2023-02-10,2023-06-16,Persona,NaN,Yésica Abellán Coloma,Santa Cruz,"Glorieta de Cloe Figuerola 39 Puerta 0 
Zaragoza, 29296",Compra directa,Tienda,9500,23,QP-SC1000,218500
210250,2021-05-10,2021-07-28,Institución,Pública,Gobierno Autónomo Municipal de Cobija,Beni,"Rambla Norberto Zaragoza 82
Lleida, 25079",Licitación,Tienda,9000,47,QP-AIOB300,423000
216383,2022-01-01,2023-02-18,Institución,Pública,Gobierno Autónomo Departamental de Beni,Tarija,"Urbanización de Haydée Pagès 49 Puerta 9 
Santa Cruz de Tenerife, 28418",Licitación,Tienda,8700,49,QP-AIOB200,426300
497240,2020-01-09,2022-06-26,Institución,Pública,Gobierno Autónomo Departamental de Beni,La Paz,"Cuesta Silvia Lorenzo 39
Granada, 28906",Licitación,Tienda,8500,4,QP-AIOB100,34000
950234,2021-10-19,2022-01-26,Institución,Pública,Gobierno Autónomo Departamental de Oruro,Tarija,"Alameda de Maximino Pellicer 20
Valencia, 05756",Licitación,Tienda,1200,60,QP-HEKA120,72000
555158,2021-02-19,2022-08-24,Institución,Pública,Gobierno Autónomo Departamental de Oruro,Cochabamba,"Callejón Nilda Plana 5 Apt. 10 
La Rioja, 30024",Licitación,Tienda,1800,89,QP-TINKU300,160200
800441,2024-02-23,2024-03-23,Institución,Pública,Gobierno Autónomo Departamental de Potosí,Santa Cruz,"Cañada Reynaldo Puente 669
La Coruña, 22961",Compra directa,Tienda,6500,30,QP-KC500,195000
339797,2022-11-09,2024-01-18,Institución,Pública,Gobierno Autónomo Municipal de Cobija,Chuquisaca,"Cuesta Ángela Lobato 219
Lugo, 22025",Licitación,Tienda,9500,18,QP-SC1000,171000
853869,2021-06-02,2024-06-18,Institución,Privada,Tenorio y Tomas S.Com.,La Paz,"Vial Rocío Velázquez 382
Sevilla, 18353",Licitación,en Línea,7500,25,QP-SC700,187500
45210,2020-06-21,2023-04-17,Institución,Pública,Concejo Municipal de Santa Cruz,Pando,"Alameda de Vicente Figuerola 9
Asturias, 05294",Licitación,Tienda,3200,12,QP-QP100,38400
377579,2022-12-27,2024-02-28,Institución,Privada,Arias & Asociados S.Com.,La Paz,"Urbanización de Haydée Zabaleta 50 Piso 0 
Pontevedra, 49214",Compra directa,Tienda,3200,90,QP-QP100,288000
778232,2024-02-07,2024-06-04,Institución,Pública,Gobierno Autónomo Departamental de Chuquisaca,Potosi,"Pasadizo Clímaco Enríquez 85
Soria, 41998",Licitación,Tienda,9000,29,QP-AIOB300,261000
593739,2023-02-04,2023-03-22,Institución,Pública,Gobierno Autónomo Departamental de Potosí,La Paz,"C. José Antonio Peiró 59
Guadalajara, 03219",Licitación,Tienda,1800,66,QP-TINKU300,118800
930146,2022-03-28,2022-10-18,Institución,Privada,Distribuciones WARG S.Coop.,Pando,"Glorieta de Florencia Valenciano 67
Segovia, 26879",Compra directa,Tienda,3500,98,QP-NY50,343000
602548,2022-10-24,2023-05-18,Institución,Pública,Gobierno Autónomo Departamental de La Paz,La Paz,"Vial Mireia Español 2 Apt. 23 
Guadalajara, 28762",Compra directa,Tienda,9000,26,QP-AIOB300,234000
875517,2021-11-06,2024-03-21,Institución,Pública,Gobierno Autónomo Departamental de Tarija,Oruro,"Alameda Juana Cal 62
Alicante, 18916",Compra directa,Tienda,7500,62,QP-SC700,465000
548305,2021-05-15,2023-05-15,Institución,Pública,Gobierno Autónomo Departamental de Potosí,Santa Cruz,"Calle Lara Martín 89
Pontevedra, 31053",Compra directa,Tienda,3500,36,QP-CPE250,126000
557448,2022-01-28,2023-07-07,Institución,Pública,Gobierno Autónomo Departamental de Pando,Santa Cruz,"Acceso de Magdalena Ferrán 2
Teruel, 10345",Licitación,en Línea,9000,94,QP-AIOB300,846000
112559,2023-04-19,2023-06-23,Institución,Pública,Gobierno Municipal de Trinidad,Santa Cruz,"Avenida de María Torrens 781 Apt. 69 
León, 19110",Licitación,Tienda,1200,39,QP-HEKA120,46800
491063,2022-12-01,2024-02-18,Persona,NaN,Victor Manuel Gárate Pomares,La Paz,"Avenida de Pepe Solana 20 Puerta 0 
La Coruña, 45390",Compra directa,en Línea,6500,34,QP-KC500,221000
105533,2021-06-06,2022-03-26,Institución,Pública,Gobierno Autónomo Departamental de Beni,La Paz,"Calle de Dionisia Fonseca 260
La Rioja, 03564",Licitación,Tienda,9000,2,QP-AIOB300,18000
62655,2019-06-09,2020-12-29,Institución,Privada,Consultoría Artigas & Asociados S.Coop.,Tarija,"Paseo Édgar Herrero 5
Lleida, 10924",Licitación,Tienda,8700,66,QP-AIOB200,574200
114102,2020-04-16,2022-06-30,Institución,Pública,Gobierno Autónomo Departamental de Beni,Chuquisaca,"Rambla Godofredo Carbonell 13 Apt. 93 
Segovia, 41612",Compra directa,Tienda,1800,84,QP-TINKU300,151200
219164,2020-07-13,2023-06-05,Institución,Pública,Gobierno Municipal de La Paz,La Paz,"Paseo Apolinar Alberdi 42
Cáceres, 21646",Compra directa,Tienda,8500,7,QP-AIOB100,59500
39743,2024-02-01,2024-04-12,Persona,NaN,Casemiro Marti Jódar,La Paz,"Alameda Febe Téllez 67 Puerta 9 
Palencia, 39362",Compra directa,en Línea,1200,63,QP-HEKA120,75600
898017,2021-09-24,2024-02-26,Persona,NaN,Nereida Capdevila Tomás,La Paz,"C. de Caridad Cantón 49 Apt. 41 
Sevilla, 42207",Licitación,en Línea,9000,50,QP-AIOB300,450000
273789,2023-07-04,2024-02-09,Institución,Pública,Gobierno Autónomo Departamental de Oruro,Tarija,"Via de Florina Larrañaga 644 Apt. 26 
Las Palmas, 26799",Licitación,Tienda,1200,37,QP-HEKA120,44400
324731,2023-09-28,2023-11-17,Institución,Privada,Andreu y Bermudez S.L.N.E,Santa Cruz,"Rambla Dionisio Garrido 50 Puerta 3 
León, 51885",Compra directa,Tienda,3500,87,QP-NY50,304500
269361,2022-06-21,2024-03-20,Institución,Pública,Gobierno Autónomo Municipal de Cobija,Beni,"Camino Ámbar Antúnez 50
Cuenca, 37497",Licitación,en Línea,1200,74,QP-HEKA120,88800
155036,2020-02-25,2022-11-30,Institución,Privada,Joaquina Giralt Lasa S.A.,Pando,"Paseo de Cecilio Córdoba 43
Toledo, 37071",Compra directa,Tienda,1200,72,QP-HEKA120,86400
177907,2022-11-06,2023-07-09,Institución,Pública,Gobierno Autónomo Departamental de Beni,La Paz,"C. Emma Patiño 25
Teruel, 44610",Licitación,Tienda,3500,63,QP-NY50,220500
729449,2020-07-09,2022-03-24,Institución,Privada,Soluciones Española S.Coop.,Tarija,"Glorieta Damián Quintero 40 Puerta 1 
Lugo, 36086",Licitación,Tienda,3500,75,QP-CPE250,262500
94131,2023-12-07,2024-01-21,Institución,Pública,Gobierno Autónomo Departamental de Santa Cruz,Tarija,"Callejón de Simón Carrera 75 Puerta 6 
Lugo, 33489",Compra directa,Tienda,1800,51,QP-TINKU300,91800
269413,2024-01-09,2024-05-21,Institución,Pública,Concejo Municipal de Santa Cruz,Oruro,"Urbanización Francisco Jose Asensio 87 Puerta 0 
Zamora, 34262",Compra directa,Tienda,3500,37,QP-NY50,129500
285436,2020-06-10,2024-05-28,Institución,Pública,Gobierno Autónomo Departamental de Cochabamba,La Paz,"Calle Odalis Angulo 84
Madrid, 41801",Licitación,Tienda,7500,19,QP-SC700,142500
900477,2021-08-23,2022-07-27,Persona,NaN,Joaquín Gimenez Hoyos,Pando,"Paseo Sandalio Esteban 88 Apt. 36 
Salamanca, 06173",Licitación,en Línea,8700,32,QP-AIOB200,278400
51425,2020-05-19,2023-02-23,Institución,Pública,Gobierno Autónomo Departamental de Pando,Pando,"Pasadizo de Jose Santana 313
Guadalajara, 49966",Compra directa,Tienda,3300,73,QP-SK105,240900
857260,2021-03-05,2021-09-01,Institución,Privada,Gallego y Fonseca S.Com.,Oruro,"Plaza Trinidad Manjón 78
Ourense, 44826",Licitación,Tienda,3200,62,QP-QP100,198400
