idVenta,FechaPedido,FechaEntrega,TipoCliente,TipoInstitucion,Cliente,Ciudad,Direccion,TipoAdquisicion,TipoCompra,precio_unitario,Cantidad,CodEquipo,MontoTotal
771586,2022-04-23,2024-03-23,Institución,Privada,"Sosa, Dominguez and Alvarado",Pando,"Ronda de Ulises Iglesias 57 Piso 1 
Zaragoza, 46554",Compra directa,en Línea,3500,6,QP-QP200,21000
714890,2024-01-25,2024-03-15,Institución,Privada,"Arranz, Antúnez and Ferrándiz",Chuquisaca,"Plaza de Paca Maestre 5 Apt. 79 
La Coruña, 09193",Compra directa,Tienda,6500,62,QP-KC500,403000
340209,2022-11-17,2023-03-06,Persona,NaN,Felix Durán Porcel,Chuquisaca,"Cuesta de Candelario Llanos 735
Zaragoza, 35045",Compra directa,en Línea,1800,32,QP-TINKU300,57600
314204,2021-07-24,2024-01-16,Persona,NaN,Gonzalo Peiró Espinosa,La Paz,"Pasaje de Jose Ramón Vives 1 Apt. 07 
Cuenca, 30350",Licitación,Tienda,9000,27,QP-AIOB300,243000
372917,2023-02-17,2023-11-04,Institución,Pública,Gobierno Autónomo Departamental de Oruro,La Paz,"Acceso de Malena Merino 29 Piso 3 
Tarragona, 06698",Compra directa,en Línea,9000,73,QP-AIOB300,657000
691502,2022-11-19,2023-09-03,Persona,NaN,Carmela Anguita Mendez,Oruro,"C. de Tiburcio Gil 43 Apt. 87 
Lleida, 27651",Compra directa,Tienda,3500,78,QP-TPC200,273000
424196,2019-09-09,2021-10-29,Persona,NaN,Manu Gutiérrez Borja,Chuquisaca,"Ronda de Calista Quintanilla 68
Zamora, 22582",Compra directa,Tienda,1200,38,QP-HEKA120,45600
930151,2023-01-08,2023-03-31,Persona,NaN,Plinio Mayoral Montoya,Chuquisaca,"Urbanización de Berta Milla 750
Madrid, 02158",Licitación,en Línea,8700,28,QP-AIOB200,243600
837409,2020-07-25,2022-09-10,Institución,Pública,Gobierno Municipal de Trinidad,Oruro,"Cuesta de Elpidio Tomás 19
Toledo, 11398",Licitación,en Línea,6500,60,QP-KC500,390000
27251,2020-03-12,2020-04-16,Persona,NaN,Lupe Jerez Hoz,Potosi,"Calle de Felipa Polo 73 Puerta 9 
Málaga, 13485",Licitación,Tienda,3500,54,QP-TPC200,189000
185305,2022-06-28,2022-12-11,Persona,NaN,Jacobo Marti Anguita,La Paz,"Camino de Erasmo Gabaldón 30 Puerta 6 
Asturias, 39240",Compra directa,en Línea,3500,24,QP-QP200,84000
418818,2019-07-11,2023-02-07,Institución,Privada,Quesada PLC,Tarija,"Cañada de Agapito Manzano 8
Toledo, 05573",Compra directa,Tienda,7500,69,QP-SC700,517500
547249,2023-08-28,2024-01-26,Institución,Privada,"Coronado, Montesinos and Agustín",Chuquisaca,"Alameda Agustina Múñiz 76 Puerta 0 
Tarragona, 36670",Licitación,Tienda,9500,7,QP-SC1000,66500
502572,2023-01-01,2023-12-21,Persona,NaN,Gabriel Pánfilo Plana Clavero,Pando,"Calle Arsenio Ricart 26 Puerta 6 
Álava, 02705",Licitación,en Línea,3500,43,QP-NY50,150500
743742,2023-08-07,2024-01-09,Persona,NaN,Toni Pujadas-Talavera,La Paz,"Ronda Amando Coronado 348
Burgos, 11855",Licitación,Tienda,3300,35,QP-SK105,115500
700736,2020-12-03,2022-07-21,Institución,Pública,Gobierno Municipal de La Paz,La Paz,"C. Miguel Ángel Bermúdez 49
Santa Cruz de Tenerife, 19118",Licitación,Tienda,3500,35,QP-TPC200,122500
142044,2022-05-12,2022-10-10,Institución,Pública,Gobierno Municipal de La Paz,Tarija,"Cañada de Macario Antúnez 51 Piso 2 
Soria, 04455",Licitación,Tienda,6500,98,QP-KC500,637000
993280,2023-07-04,2024-05-04,Persona,NaN,Amancio Javier Ruiz Ramón,Santa Cruz,"Alameda de Prudencia Ayala 5
Pontevedra, 20390",Compra directa,Tienda,9500,61,QP-SC1000,579500
387403,2024-01-10,2024-05-30,Institución,Privada,Sanmartín-Cardona,Santa Cruz,"Plaza José Antonio Gimeno 21 Piso 2 
Ourense, 39680",Compra directa,Tienda,3300,47,QP-SK105,155100
818269,2021-11-17,2022-12-21,Persona,NaN,Pánfilo Soler Arellano,Tarija,"Vial Amparo Montero 860 Piso 5 
Almería, 47230",Licitación,Tienda,3500,30,QP-CPE250,105000
966847,2020-04-04,2022-05-20,Institución,Privada,Girona Ltd,Tarija,"Via Pánfilo Montalbán 5 Piso 2 
Ceuta, 20593",Licitación,en Línea,1800,92,QP-TINKU300,165600
811498,2023-07-31,2024-03-16,Persona,NaN,Jose Benet Naranjo,Oruro,"Camino Leocadia Mayo 91 Apt. 07 
Toledo, 31816",Licitación,Tienda,9500,40,QP-SC1000,380000
640490,2022-04-24,2024-01-08,Institución,Pública,Gobierno Autónomo Municipal de Tarija,Chuquisaca,"C. Nicolasa Valentín 1 Apt. 64 
Baleares, 47069",Compra directa,en Línea,3200,99,QP-QP100,316800
914176,2021-11-04,2022-06-04,Persona,NaN,Nieves Cañas Cases,Chuquisaca,"Ronda de Nazaret Casas 99 Puerta 1 
La Coruña, 31832",Licitación,Tienda,8700,98,QP-AIOB200,852600
363135,2022-01-20,2022-06-03,Persona,NaN,Benito Sandoval Romeu,Pando,"Avenida de Celso Hervia 13
Ávila, 25117",Compra directa,en Línea,1200,31,QP-HEKA120,37200
754686,2023-12-07,2024-02-24,Persona,NaN,Catalina Verdugo-Sanmiguel,Cochabamba,"Camino de Gustavo Larrañaga 19 Piso 9 
Toledo, 38402",Compra directa,en Línea,3500,17,QP-NY50,59500
571282,2022-05-31,2022-06-09,Institución,Pública,Gobierno Municipal de La Paz,La Paz,"Alameda de Prudencia Arribas 33
Valladolid, 45079",Licitación,en Línea,3000,17,QP-K101,51000
73584,2023-08-02,2023-11-26,Persona,NaN,Damián Valverde Palacios,Santa Cruz,"Glorieta Priscila Mascaró 39
Alicante, 30898",Compra directa,en Línea,3300,45,QP-SK105,148500
978740,2021-06-15,2024-04-01,Institución,Pública,Gobierno Autónomo Departamental de Chuquisaca,Beni,"Alameda Noé Cruz 56
Guadalajara, 29093",Licitación,Tienda,1800,86,QP-TINKU300,154800
456963,2020-11-02,2022-07-25,Persona,NaN,Yago Telmo Camacho Rey,Tarija,"Acceso Dalila Company 288
Murcia, 27058",Compra directa,en Línea,9500,31,QP-SC1000,294500
749565,2019-07-13,2020-04-21,Institución,Pública,Gobierno Autónomo Departamental de Beni,Potosi,"Avenida Magdalena Burgos 928 Apt. 00 
Palencia, 39348",Compra directa,en Línea,3500,29,QP-QP200,101500
716238,2022-07-11,2022-11-10,Institución,Pública,Gobierno Autónomo Departamental de Pando,Tarija,"Paseo de Celia Valero 69
Guadalajara, 26736",Licitación,en Línea,3500,26,QP-CPE250,91000
175304,2019-10-18,2022-11-18,Persona,NaN,María Dolores Páez Gonzalez,Oruro,"Calle de Urbano Clavero 98 Piso 5 
Lleida, 40828",Licitación,Tienda,6500,22,QP-KC500,143000
58096,2020-07-07,2021-09-14,Persona,NaN,Julián Agustín Jaume,Chuquisaca,"Via Gilberto Buendía 77
Barcelona, 42379",Licitación,Tienda,3500,79,QP-QP200,276500
129810,2019-12-21,2020-01-14,Persona,NaN,Pablo Ballester Ponce,Cochabamba,"Via de Amor Rueda 40
Santa Cruz de Tenerife, 30173",Licitación,en Línea,6500,5,QP-KC500,32500
225163,2019-08-21,2021-05-04,Persona,NaN,Delfina Palmer Santos,Cochabamba,"Glorieta de Lorenza Herrera 93 Puerta 0 
Tarragona, 15198",Compra directa,en Línea,1800,18,QP-TINKU300,32400
527660,2021-08-19,2023-10-21,Persona,NaN,Plinio Galo Gisbert Uría,Tarija,"Pasadizo Aránzazu Isern 62 Puerta 0 
Cáceres, 07431",Licitación,Tienda,3000,24,QP-K101,72000
942615,2023-03-19,2024-06-25,Persona,NaN,Celso Anastasio Porcel Barriga,Oruro,"Urbanización de Oriana Arroyo 74 Puerta 1 
Lugo, 11350",Compra directa,Tienda,8700,84,QP-AIOB200,730800
106336,2024-01-30,2024-01-30,Institución,Pública,Gobierno Autónomo Departamental de Santa Cruz,Tarija,"Avenida de Jose Luis Rojas 24
Madrid, 45726",Licitación,Tienda,7500,6,QP-SC700,45000
260170,2021-11-19,2022-10-03,Institución,Pública,Gobierno Autónomo Departamental de Pando,Cochabamba,"Callejón Humberto Cabeza 65 Apt. 17 
Santa Cruz de Tenerife, 39246",Licitación,Tienda,3500,82,QP-TPC200,287000
256422,2021-03-11,2023-11-10,Institución,Privada,Valcárcel-Benet,Chuquisaca,"Pasaje de Caridad Ballester 10
Las Palmas, 22523",Compra directa,Tienda,9000,6,QP-AIOB300,54000
128687,2022-12-26,2024-06-28,Institución,Privada,Soler LLC,Cochabamba,"Via Roberto Torres 62
Zamora, 21134",Compra directa,en Línea,9500,24,QP-SC1000,228000
886927,2021-04-20,2021-05-10,Persona,NaN,Darío Abellán Rozas,Beni,"Avenida de Rosa Arce 11 Piso 2 
Soria, 19674",Compra directa,Tienda,3300,43,QP-SK105,141900
997778,2020-06-15,2021-07-31,Persona,NaN,Heriberto Zapata Riera,Cochabamba,"Urbanización Noé Conesa 284 Piso 6 
Guipúzcoa, 08236",Compra directa,en Línea,9500,5,QP-SC1000,47500
912186,2020-03-21,2024-04-27,Institución,Pública,Gobierno Autónomo Departamental de Santa Cruz,Beni,"Via Calixto Moliner 93
Ávila, 11987",Licitación,Tienda,3200,97,QP-QP100,310400
926878,2021-05-09,2023-11-10,Persona,NaN,Augusto Exposito-Mateu,Potosi,"Pasaje Bernarda Abad 96 Puerta 2 
Cantabria, 07805",Licitación,en Línea,7500,84,QP-SC700,630000
356211,2024-03-10,2024-03-22,Persona,NaN,Bernardita Ayuso Tapia,Cochabamba,"Via de Ángela Flor 44
Jaén, 23286",Licitación,Tienda,8500,50,QP-AIOB100,425000
453779,2022-11-06,2024-01-18,Institución,Privada,Baeza Group,Tarija,"Cuesta de Calixto Campo 92
Granada, 04725",Licitación,en Línea,3300,36,QP-SK105,118800
11741,2020-04-09,2024-01-30,Institución,Pública,Gobierno Autónomo Departamental de Beni,Santa Cruz,"Cuesta Ligia Navas 1
Ceuta, 24594",Licitación,en Línea,6500,98,QP-KC500,637000
455825,2019-08-16,2020-10-10,Persona,NaN,Azeneth Puerta Salom,Potosi,"C. de Florina Paz 762
Alicante, 42570",Licitación,Tienda,3200,41,QP-QP100,131200
207822,2024-04-04,2024-05-28,Persona,NaN,Charo Soler Novoa,Santa Cruz,"Rambla Eva María Ortega 735 Puerta 5 
Sevilla, 07032",Licitación,en Línea,3500,47,QP-CPE250,164500
18646,2020-06-25,2023-08-31,Persona,NaN,Nicolás Quique Marquez Taboada,Tarija,"Plaza de Ligia Portero 11 Piso 2 
Barcelona, 17763",Compra directa,Tienda,3500,7,QP-CPE250,24500
96663,2021-11-11,2023-12-04,Institución,Pública,Gobierno Autónomo Municipal de Tarija,Pando,"Ronda de Anna Novoa 85 Puerta 8 
La Rioja, 41910",Compra directa,Tienda,3500,6,QP-CPE250,21000
354362,2020-01-22,2020-11-05,Persona,NaN,Macarena Rebollo Arévalo,Potosi,"Calle de Yolanda Amor 400 Piso 3 
Murcia, 04036",Licitación,en Línea,3300,26,QP-SK105,85800
939223,2023-02-25,2023-04-11,Persona,NaN,Guillermo Hierro Riquelme,Santa Cruz,"Urbanización de Esmeralda Cobo 6 Apt. 38 
Zaragoza, 48239",Licitación,en Línea,3500,29,QP-NY50,101500
673260,2022-11-06,2023-12-10,Institución,Privada,Plana-Gracia,La Paz,"Rambla de Rosa Miralles 582
Las Palmas, 30254",Compra directa,Tienda,6500,12,QP-KC500,78000
193251,2023-01-29,2023-03-22,Institución,Pública,Concejo Municipal de Santa Cruz,Cochabamba,"Calle Leocadio Cano 60 Apt. 83 
Guipúzcoa, 44881",Licitación,en Línea,9000,100,QP-AIOB300,900000
807425,2021-02-13,2021-11-17,Persona,NaN,Cecilio Navarro Belda,Pando,"Avenida de Faustino Domínguez 8
Cáceres, 11220",Compra directa,en Línea,6500,19,QP-KC500,123500
51925,2019-07-15,2021-09-12,Institución,Pública,Gobierno Autónomo Municipal de Tarija,Tarija,"Ronda de Leticia Trujillo 4
Granada, 47656",Licitación,en Línea,8500,56,QP-AIOB100,476000
717846,2022-02-10,2023-10-05,Institución,Pública,Gobierno Municipal de Trinidad,La Paz,"Pasaje de Tito Molins 4
Valencia, 32215",Licitación,Tienda,3200,26,QP-QP100,83200
565725,2021-05-21,2021-12-27,Institución,Privada,"Llorente, Rodríguez and Alberto",Pando,"Glorieta Remigio Daza 17
Álava, 24929",Compra directa,Tienda,3500,87,QP-CPE250,304500
852244,2021-01-04,2023-04-28,Institución,Privada,Esteve LLC,Beni,"Via Rosalina Espejo 5
Ávila, 11383",Licitación,Tienda,3000,4,QP-K101,12000
759495,2022-06-16,2023-07-19,Persona,NaN,Paz Pallarès,Chuquisaca,"Camino de Chus Trujillo 19
Guadalajara, 32209",Licitación,en Línea,3000,79,QP-K101,237000
412764,2021-01-08,2023-09-08,Institución,Pública,Gobierno Municipal de La Paz,Chuquisaca,"Via Ángeles Isern 4 Apt. 09 
Córdoba, 44357",Licitación,Tienda,1200,27,QP-HEKA120,32400
49681,2022-05-01,2023-03-17,Institución,Pública,Gobierno Municipal de La Paz,Beni,"Calle de Candelario Gallart 90 Puerta 1 
Cádiz, 11692",Compra directa,en Línea,1200,36,QP-HEKA120,43200
779970,2024-03-11,2024-06-15,Persona,NaN,Reyes Porcel Palacios,Beni,"Cañada Itziar Sedano 70 Piso 8 
Toledo, 24941",Licitación,Tienda,9500,97,QP-SC1000,921500
239299,2022-11-06,2024-06-14,Persona,NaN,Anabel Saura Cánovas,Oruro,"Paseo Jafet Núñez 82 Puerta 9 
Zaragoza, 43137",Compra directa,Tienda,8500,23,QP-AIOB100,195500
632958,2024-05-21,2024-06-18,Persona,NaN,Nadia Marco Morcillo,Tarija,"Via de María Carmen Sevillano 8 Apt. 54 
Palencia, 39079",Compra directa,Tienda,3300,35,QP-SK105,115500
746924,2020-02-26,2020-09-09,Persona,NaN,Isaías Godoy Gallart,Potosi,"Calle de Serafina Reig 95
Navarra, 32066",Compra directa,en Línea,3500,35,QP-QP200,122500
347954,2020-05-28,2024-03-26,Institución,Privada,Alegre-Mármol,Potosi,"Cañada Encarnación Menéndez 36 Puerta 6 
Granada, 01440",Licitación,Tienda,9000,54,QP-AIOB300,486000
692027,2020-11-27,2023-05-13,Institución,Privada,Río-Abella,Santa Cruz,"Cañada de Amaro Valero 3 Piso 2 
Murcia, 45927",Compra directa,Tienda,3500,77,QP-CPE250,269500
412965,2020-11-22,2023-09-15,Persona,NaN,Fernando Herranz,Tarija,"Pasadizo de Juan José Perez 76
Toledo, 51294",Licitación,Tienda,1800,51,QP-TINKU300,91800
627309,2023-07-22,2024-05-26,Persona,NaN,Juan Francisco Benavides Leon,Beni,"Pasadizo de Santos Gelabert 1 Apt. 61 
Zaragoza, 36700",Licitación,en Línea,3300,31,QP-SK105,102300
288098,2023-12-02,2024-06-10,Persona,NaN,Anastasia Moll Grau,Cochabamba,"Paseo Maite Ferrández 90
Baleares, 40627",Compra directa,en Línea,3500,71,QP-NY50,248500
764097,2020-03-13,2020-03-16,Persona,NaN,Kike Valle,Cochabamba,"Paseo de Eliana Bou 815 Puerta 2 
Almería, 27992",Licitación,en Línea,9500,25,QP-SC1000,237500
322567,2023-05-21,2023-12-22,Institución,Pública,Gobierno Autónomo Departamental de Oruro,Beni,"Cañada de Abel Benítez 87
Segovia, 38053",Licitación,Tienda,3500,59,QP-NY50,206500
748659,2022-08-18,2023-11-15,Institución,Privada,Zabala-Agullo,Chuquisaca,"Paseo Lucio Ávila 83 Piso 2 
Baleares, 13683",Compra directa,en Línea,6500,74,QP-KC500,481000
800021,2024-05-23,2024-05-28,Institución,Pública,Gobierno Municipal de La Paz,Tarija,"Ronda Raúl Ochoa 72 Puerta 6 
Palencia, 25732",Compra directa,en Línea,3500,79,QP-TPC200,276500
83574,2020-09-06,2021-02-03,Institución,Privada,Prada-Herrera,Santa Cruz,"Calle de Joan Perez 8
Jaén, 15961",Compra directa,Tienda,6500,44,QP-KC500,286000
29535,2019-10-28,2023-09-22,Persona,NaN,Luis Verdú Baquero,Santa Cruz,"Camino de Haydée Canals 7 Piso 4 
Lugo, 09753",Licitación,Tienda,3300,28,QP-SK105,92400
239678,2022-12-05,2023-03-05,Persona,NaN,Carlos Sánchez Bolaños,La Paz,"Vial de Fortunata Barral 17
Guipúzcoa, 01605",Licitación,Tienda,7500,66,QP-SC700,495000
159494,2024-01-30,2024-05-02,Institución,Pública,Gobierno Autónomo Departamental de Cochabamba,Santa Cruz,"Callejón Eloísa Prieto 50
León, 36933",Licitación,Tienda,8500,46,QP-AIOB100,391000
238863,2022-01-05,2024-02-03,Institución,Pública,Gobierno Autónomo Departamental de La Paz,Beni,"Rambla de Luisa Baquero 88 Piso 8 
Melilla, 09395",Licitación,Tienda,3300,42,QP-SK105,138600
621798,2023-10-15,2024-01-12,Persona,NaN,Alfonso Beltrán Noguera,Pando,"Paseo de Edelmiro Arellano 52
Granada, 12286",Compra directa,Tienda,9000,44,QP-AIOB300,396000
542904,2021-07-14,2021-07-25,Persona,NaN,Pablo Feijoo Alfonso,Santa Cruz,"Ronda de Eligia Mármol 85 Piso 0 
Asturias, 17790",Licitación,en Línea,1800,29,QP-TINKU300,52200
391263,2024-04-18,2024-05-16,Persona,NaN,Mar Viñas-Bello,Pando,"Glorieta de Ernesto Manso 8
Cádiz, 20135",Licitación,Tienda,3500,74,QP-NY50,259000
290493,2021-08-06,2024-04-20,Persona,NaN,Yaiza Garmendia Uriarte,Oruro,"Cañada Jacinta Hernandez 906
Ceuta, 33985",Compra directa,Tienda,3500,68,QP-QP200,238000
504977,2023-12-18,2024-04-16,Institución,Pública,Gobierno Autónomo Departamental de Santa Cruz,Oruro,"Vial Amancio Somoza 16 Apt. 28 
Toledo, 20589",Licitación,en Línea,1800,22,QP-TINKU300,39600
793622,2021-01-13,2021-12-21,Institución,Privada,Batalla-Martín,Beni,"Cañada de Samu Conesa 83
Girona, 24355",Licitación,en Línea,8500,12,QP-AIOB100,102000
406010,2023-04-19,2024-03-11,Persona,NaN,Marcial Gomez Amo,Beni,"Cuesta Balduino Barrera 44 Piso 8 
Castellón, 46111",Compra directa,en Línea,1800,8,QP-TINKU300,14400
990758,2019-07-16,2022-09-09,Persona,NaN,Narcisa Barros Reina,Oruro,"Plaza de Olga Alegre 74 Puerta 8 
Alicante, 03490",Licitación,Tienda,6500,94,QP-KC500,611000
917582,2023-01-14,2023-10-27,Institución,Privada,"Carretero, Santos and Robles",Chuquisaca,"Plaza Juan Carlos Ribas 59
Navarra, 41044",Licitación,en Línea,8500,3,QP-AIOB100,25500
408698,2022-09-27,2023-04-27,Persona,NaN,Cipriano Miguel Sainz,Beni,"Cañada Timoteo Zapata 51
Salamanca, 47536",Licitación,Tienda,8500,43,QP-AIOB100,365500
224221,2022-09-05,2023-10-20,Institución,Pública,Concejo Municipal de Santa Cruz,Chuquisaca,"Cañada de Lucas Aguiló 4 Puerta 0 
Las Palmas, 29411",Licitación,Tienda,3500,40,QP-TPC200,140000
903709,2019-09-10,2022-03-28,Persona,NaN,Miguel Duran,Chuquisaca,"Acceso Tristán Manso 95 Piso 8 
Jaén, 43905",Compra directa,Tienda,3000,62,QP-K101,186000
984,2023-08-27,2024-06-25,Persona,NaN,Gema Pía Nieto Olivares,Tarija,"Vial Ester Jurado 50
Santa Cruz de Tenerife, 14668",Licitación,en Línea,3500,50,QP-NY50,175000
400405,2022-10-06,2023-07-19,Institución,Pública,Gobierno Autónomo Departamental de Santa Cruz,Santa Cruz,"Cuesta de Bernardo Teruel 259
Las Palmas, 16065",Licitación,Tienda,9000,26,QP-AIOB300,234000
456313,2020-11-12,2022-02-14,Institución,Pública,Gobierno Autónomo Departamental de Potosí,Santa Cruz,"Cuesta Emma Bastida 80
Zamora, 02706",Compra directa,en Línea,8700,82,QP-AIOB200,713400
408192,2022-02-24,2022-10-19,Persona,NaN,Montserrat Gras Landa,Beni,"Cuesta Rafa Seguí 8
Álava, 13638",Licitación,en Línea,3500,86,QP-CPE250,301000
116361,2022-05-14,2022-08-05,Persona,NaN,Francisco Muñoz Ripoll,Cochabamba,"Calle de Eli Vigil 87
Santa Cruz de Tenerife, 30444",Compra directa,Tienda,8500,28,QP-AIOB100,238000
808272,2024-04-06,2024-05-01,Persona,NaN,Rogelio Jacobo Carbajo Zaragoza,Chuquisaca,"Calle Evelia Corral 48 Puerta 0 
La Rioja, 27379",Licitación,Tienda,3500,58,QP-CPE250,203000
94397,2021-09-28,2022-07-19,Institución,Pública,Gobierno Autónomo Departamental de Beni,Oruro,"Cuesta de Maribel Tudela 2
Baleares, 07571",Compra directa,en Línea,9500,47,QP-SC1000,446500
179813,2021-01-09,2022-10-05,Institución,Privada,Cabo-Sevilla,Santa Cruz,"Camino de Visitación Bastida 88 Piso 5 
Huesca, 39473",Licitación,Tienda,3200,39,QP-QP100,124800
672692,2021-12-22,2022-02-13,Institución,Privada,Cerdán Inc,Cochabamba,"Urbanización Eladio Barco 96
Asturias, 17879",Licitación,en Línea,1200,45,QP-HEKA120,54000
986660,2022-03-23,2024-05-13,Institución,Privada,Larrañaga LLC,Pando,"Urbanización José Luis Palacios 38 Puerta 1 
Cuenca, 49460",Licitación,Tienda,9500,26,QP-SC1000,247000
482843,2020-12-05,2023-06-14,Persona,NaN,Salomé Ferrera-Orozco,Beni,"Calle Anselma Sevillano 430 Piso 3 
Las Palmas, 12941",Licitación,Tienda,9500,99,QP-SC1000,940500
874771,2022-12-16,2023-11-27,Persona,NaN,Ciro Rius,Oruro,"Calle de Bartolomé Higueras 781
Baleares, 51900",Compra directa,Tienda,3000,69,QP-K101,207000
36493,2023-05-10,2023-12-12,Institución,Pública,Concejo Municipal de Santa Cruz,Santa Cruz,"Acceso de Jose Ramón Peiró 487 Puerta 9 
Teruel, 45827",Compra directa,Tienda,1200,88,QP-HEKA120,105600
990243,2022-10-04,2023-01-22,Institución,Privada,"Diéguez, Camacho and Estévez",Pando,"Alameda de Isidora Perea 32
Barcelona, 38292",Compra directa,Tienda,1200,30,QP-HEKA120,36000
956852,2022-04-21,2024-03-17,Persona,NaN,Dafne de Heredia,La Paz,"Via de Matilde Hurtado 19
Huesca, 03536",Licitación,en Línea,1800,7,QP-TINKU300,12600
923990,2020-01-21,2021-01-12,Institución,Privada,"Roda, Exposito and Pinto",Santa Cruz,"Glorieta de Cristian Barrios 18 Apt. 24 
Teruel, 28507",Compra directa,en Línea,9000,96,QP-AIOB300,864000
872405,2020-11-15,2022-04-15,Institución,Pública,Gobierno Autónomo Departamental de Tarija,Pando,"Vial Gregorio Higueras 84
Vizcaya, 09704",Licitación,Tienda,3300,31,QP-SK105,102300
603311,2020-05-19,2024-05-01,Institución,Pública,Gobierno Autónomo Departamental de Pando,Cochabamba,"Paseo de Eleuterio Soler 77
Lugo, 01289",Licitación,en Línea,3500,17,QP-NY50,59500
95623,2022-08-29,2023-12-06,Persona,NaN,Ale Benavent-Villegas,Cochabamba,"Alameda Calixto Escribano 30
Ourense, 05668",Licitación,Tienda,7500,91,QP-SC700,682500
563147,2023-07-11,2024-03-23,Persona,NaN,Belén Sanchez,Cochabamba,"Pasadizo de Ricardo Becerra 13
Guadalajara, 27120",Compra directa,Tienda,9000,30,QP-AIOB300,270000
459953,2023-12-04,2024-01-01,Persona,NaN,Wálter Guzmán Bartolomé,Chuquisaca,"Plaza Jeremías Gabaldón 7 Puerta 5 
Lleida, 34390",Compra directa,en Línea,7500,62,QP-SC700,465000
404394,2023-09-08,2023-11-03,Persona,NaN,Cleto Pinilla Mulet,Santa Cruz,"Vial de María José Cabanillas 54
Badajoz, 42383",Compra directa,Tienda,3500,68,QP-NY50,238000
866899,2023-10-25,2024-03-17,Institución,Pública,Gobierno Municipal de Trinidad,Pando,"Paseo Jose Ignacio Maza 9
Lugo, 24544",Licitación,Tienda,3500,74,QP-CPE250,259000
901850,2019-12-04,2021-09-08,Institución,Privada,"Cáceres, Cánovas and Mínguez",La Paz,"Rambla Cosme Camps 13 Apt. 89 
Ceuta, 46359",Licitación,Tienda,8500,51,QP-AIOB100,433500
523292,2024-02-19,2024-04-27,Persona,NaN,Paola Judith Reyes Tejada,Potosi,"Plaza de Florentino Boada 209 Apt. 70 
Jaén, 34614",Licitación,Tienda,3500,7,QP-QP200,24500
727380,2022-04-15,2022-11-11,Institución,Pública,Gobierno Autónomo Departamental de Oruro,Potosi,"Glorieta Delia Marti 569 Puerta 0 
Teruel, 39953",Compra directa,en Línea,8500,17,QP-AIOB100,144500
399177,2024-03-07,2024-04-01,Persona,NaN,José Ariel Antón Heredia,Pando,"C. Efraín Solano 1
Córdoba, 08921",Licitación,Tienda,9000,29,QP-AIOB300,261000
49490,2019-07-16,2023-09-11,Persona,NaN,Vito Carlos,Chuquisaca,"Via de Rosalina Vila 996 Puerta 2 
Palencia, 37783",Licitación,en Línea,3000,1,QP-K101,3000
45074,2022-07-28,2023-11-19,Institución,Pública,Concejo Municipal de Santa Cruz,La Paz,"Rambla Samanta Sebastián 85
Badajoz, 42668",Licitación,Tienda,3500,9,QP-NY50,31500
495676,2023-05-30,2024-01-09,Institución,Privada,"Bermejo, Mínguez and Fiol",Tarija,"Alameda de Vicenta Rivas 78
Segovia, 36431",Licitación,en Línea,9000,98,QP-AIOB300,882000
496048,2022-11-30,2024-01-10,Institución,Pública,Gobierno Autónomo Departamental de Cochabamba,Pando,"Pasadizo de Teo Montesinos 27
León, 25267",Compra directa,Tienda,6500,78,QP-KC500,507000
358004,2020-10-14,2021-12-31,Institución,Privada,Francisco Group,Cochabamba,"Ronda de Piedad Gual 59 Apt. 23 
Sevilla, 40468",Licitación,Tienda,8500,11,QP-AIOB100,93500
589914,2023-11-26,2024-02-19,Persona,NaN,Victor Manuel Bolaños-Castilla,Santa Cruz,"Calle Mateo Gomez 10
Badajoz, 45358",Licitación,en Línea,8700,6,QP-AIOB200,52200
52308,2023-09-16,2024-06-17,Persona,NaN,Graciana Raya,Pando,"Calle Alfonso Almansa 11 Puerta 8 
Girona, 23890",Licitación,Tienda,3500,56,QP-QP200,196000
783346,2021-08-30,2023-06-09,Institución,Pública,Gobierno Autónomo Departamental de Tarija,Chuquisaca,"Pasadizo de Ángeles Valdés 2
Burgos, 10868",Licitación,en Línea,1200,73,QP-HEKA120,87600
345481,2022-04-25,2023-12-29,Persona,NaN,Jose Luis del Prat,Oruro,"Via de Baldomero Saavedra 89
Palencia, 10995",Licitación,en Línea,1200,36,QP-HEKA120,43200
384139,2019-07-03,2021-03-06,Persona,NaN,Gala del Carrera,Beni,"Via de Isabela Mas 859
Cáceres, 05195",Licitación,Tienda,3500,84,QP-CPE250,294000
373323,2024-03-28,2024-06-10,Persona,NaN,Claudia Salcedo Molins,Santa Cruz,"C. Eduardo Valls 642
Zaragoza, 03413",Licitación,Tienda,3500,2,QP-TPC200,7000
273090,2023-08-13,2023-11-11,Institución,Privada,Ferrero-Arranz,Santa Cruz,"Acceso Lucio Aranda 87
Cáceres, 18096",Licitación,en Línea,1800,54,QP-TINKU300,97200
388265,2024-04-04,2024-05-09,Institución,Pública,Gobierno Autónomo Departamental de Pando,Pando,"Rambla María Fernanda Balaguer 847 Piso 1 
Tarragona, 43775",Licitación,en Línea,1800,71,QP-TINKU300,127800
861738,2020-11-06,2023-01-16,Institución,Pública,Gobierno Autónomo Municipal de Tarija,Santa Cruz,"Acceso Jose Antonio Domínguez 49
Soria, 40229",Licitación,en Línea,8500,10,QP-AIOB100,85000
